Symbol;GeneID;chromosome;genomic_nucleotide_accession.version;start_position_on_the_genomic_accession;end_position_on_the_genomic_accession;orientation;exon_count
4930556I23Rik;102637491;1;NC_000067.6;37614507;37615373;plus;2
4930470B04Rik;102637336;1;NC_000067.6;37653484;37671057;plus;5
Gm39628;105243908;1;NC_000067.6;37684542;37695572;plus;3
Tsga10;211484;1;NC_000067.6;37754570;37866426;minus;25
Lipt1;623661;1;NC_000067.6;37868502;37878972;plus;4
Mitd1;69028;1;NC_000067.6;37874801;37890449;minus;9
Mrpl30;107734;1;NC_000067.6;37890477;37898338;plus;6
Lyg2;332427;1;NC_000067.6;37905923;37916493;minus;6
Lyg1;69541;1;NC_000067.6;37946738;37957759;minus;6
Txndc9;98258;1;NC_000067.6;37983867;37997294;minus;5
Eif5b;226982;1;NC_000067.6;37998010;38055579;plus;24
Gm34448;102637707;1;NC_000067.6;38023490;38032277;minus;2
Rev1;56210;1;NC_000067.6;38052786;38129921;minus;27
Gm5099;329123;1;NC_000067.6;38132083;38159892;plus;6
Aff3;16764;1;NC_000067.6;38175393;38630178;minus;24
Gm16150;102638318;1;NC_000067.6;38219302;38247651;plus;3
Gm34727;115487355;1;NC_000067.6;38487671;38488134;plus;0
Gm34596;102637900;1;NC_000067.6;38630667;38653368;plus;7
LOC115487659;115487659;1;NC_000067.6;38689475;38689617;minus;1
Lonrf2;381338;1;NC_000067.6;38793669;38836687;minus;12
Chst10;98388;1;NC_000067.6;38863867;38898177;minus;8
Gm51581;115486944;1;NC_000067.6;38896610;38898950;plus;3
Gm6621;625775;1;NC_000067.6;38907926;38908745;plus;0
Nms;433292;1;NC_000067.6;38939149;38950276;plus;10
Gm35171;102638660;1;NC_000067.6;38980806;38981748;plus;3
Pdcl3;68833;1;NC_000067.6;38987814;38997236;plus;6
Gm35222;102638728;1;NC_000067.6;39026007;39027357;minus;2
Mir6349;102466631;1;NC_000067.6;39186896;39186992;minus;1
Npas2;18143;1;NC_000067.6;39193702;39363240;plus;22
Gm20428;105243910;1;NC_000067.6;39275625;39276677;minus;0
Gm17904;100416073;1;NC_000067.6;39278577;39281028;minus;0
Gm3617;100041999;1;NC_000067.6;39314864;39315486;plus;0
Rpl31;114641;1;NC_000067.6;39367851;39371911;plus;5
Tbc1d8;54610;1;NC_000067.6;39371495;39478778;minus;21
Gm24826;115487696;1;NC_000067.6;39519533;39519747;plus;1
Cnot11;52846;1;NC_000067.6;39535701;39546881;plus;7
Snord89;100217461;1;NC_000067.6;39548747;39548840;minus;1
Gm18446;100417202;1;NC_000067.6;39550269;39550845;plus;0
Rnf149;67702;1;NC_000067.6;39551294;39577439;minus;8
LOC115485772;115485772;1;NC_000067.6;39573746;39573875;minus;1
Gm51620;115487085;1;NC_000067.6;39592289;39598519;plus;3
Gm5100;329126;1;NC_000067.6;39597413;39601006;minus;0
Creg2;263764;1;NC_000067.6;39618406;39652052;minus;4
D930019O06Rik;425051;1;NC_000067.6;39651468;39658419;plus;2
Rfx8;619289;1;NC_000067.6;39665299;39720989;minus;16
Gm3646;100042065;1;NC_000067.6;39804141;39805332;minus;2
1700066B17Rik;73426;1;NC_000067.6;39842428;39847330;minus;5
Gm35600;102639244;1;NC_000067.6;39852453;39864814;plus;3
Map4k4;26921;1;NC_000067.6;39900902;40026310;plus;33
LOC109280110;109280110;1;NC_000067.6;39945610;39950472;plus;0
Gm16894;100047133;1;NC_000067.6;40076212;40085851;minus;4
Il1r2;16178;1;NC_000067.6;40084692;40125230;plus;15
Gm35741;102639421;1;NC_000067.6;40149100;40152599;plus;3
Il1r1;16177;1;NC_000067.6;40222480;40316201;plus;20
Il1rl2;107527;1;NC_000067.6;40324589;40367555;plus;14
Gm17970;100416211;1;NC_000067.6;40353861;40354607;plus;0
Il1rl1;17082;1;NC_000067.6;40404864;40465418;plus;14
Il18r1;16182;1;NC_000067.6;40465552;40500854;plus;13
Il18rap;16174;1;NC_000067.6;40515362;40551707;plus;13
Gm35801;102639500;1;NC_000067.6;40572183;40580519;minus;3
Slc9a4;110895;1;NC_000067.6;40579986;40630731;plus;12
Slc9a2;226999;1;NC_000067.6;40681712;40768885;plus;12
Gm37915;102641498;1;NC_000067.6;40771314;40785367;plus;4
Mfsd9;211798;1;NC_000067.6;40772040;40790657;minus;6
Tmem182;381339;1;NC_000067.6;40805573;40856887;plus;5
Gm5973;546733;1;NC_000067.6;40863539;40864239;minus;0
4930448I06Rik;74897;1;NC_000067.6;41167560;41181252;minus;3
LOC114827887;114827887;1;NC_000067.6;41274476;41276046;plus;0
Gm39631;105243912;1;NC_000067.6;41495668;41533313;minus;5
Gm35935;102639680;1;NC_000067.6;41570307;41573501;minus;3
Gm29260;102639765;1;NC_000067.6;41743022;41939598;plus;16
Gm5267;383634;1;NC_000067.6;42103161;42104549;plus;0
Gm8176;666582;1;NC_000067.6;42179283;42180388;minus;0
Gm28175;102640173;1;NC_000067.6;42257852;42310010;plus;7
Gm46088;108167620;1;NC_000067.6;42331816;42350940;minus;3
Gm36678;102640664;1;NC_000067.6;42399266;42427644;minus;5
Gm46089;108167621;1;NC_000067.6;42560407;42573312;minus;2
Gm36822;102640854;1;NC_000067.6;42573783;42582017;minus;5
Gm30248;102632081;1;NC_000067.6;42598931;42641594;minus;9
Pantr1;66297;1;NC_000067.6;42648200;42694825;minus;4
Gm46091;108167623;1;NC_000067.6;42681525;42774147;plus;7
Pou3f3;18993;1;NC_000067.6;42695768;42700210;plus;1
2900092D14Rik;73100;1;NC_000067.6;42700336;42703176;plus;1
Pantr2;66620;1;NC_000067.6;42707061;42713454;minus;4
Dalir;104940697;1;NC_000067.6;42750712;42752886;plus;1
Mrps9;69527;1;NC_000067.6;42851233;42905683;plus;13
Gm23126;115485781;1;NC_000067.6;42866685;42866818;minus;1
Gm39633;105243914;1;NC_000067.6;42936623;42952718;minus;3
Gpr45;93690;1;NC_000067.6;42952872;43035451;plus;5
Gm3418;100041588;1;NC_000067.6;42998978;42999477;minus;0
Tgfbrap1;73122;1;NC_000067.6;43047200;43098712;minus;17
Gm28782;105243915;1;NC_000067.6;43054661;43057134;plus;2
8430432A02Rik;108167597;1;NC_000067.6;43092280;43093842;plus;2
AI597479;98404;1;NC_000067.6;43098710;43115946;plus;4
Fhl2;14200;1;NC_000067.6;43123071;43198343;minus;8
Gm8210;666642;1;NC_000067.6;43189052;43189773;plus;0
Gm29040;102632346;1;NC_000067.6;43248158;43261118;minus;3
Gm29610;115486948;1;NC_000067.6;43270687;43271135;plus;0
LOC115487086;115487086;1;NC_000067.6;43296585;43309641;minus;3
Nck2;17974;1;NC_000067.6;43445483;43570518;plus;6
Gm38628;102642726;1;NC_000067.6;43680426;43695980;plus;2
Gm30634;102632604;1;NC_000067.6;43714283;43718238;plus;4
Ecrg4;78896;1;NC_000067.6;43730602;43742564;plus;4
Uxs1;67883;1;NC_000067.6;43746961;43827839;minus;16
Gm16103;100126353;1;NC_000067.6;43785821;43787504;plus;0
Gm19587;102632770;1;NC_000067.6;43887985;43889727;plus;0
Gm8241;666690;1;NC_000067.6;43898125;43901965;plus;0
Gm26352;115485801;1;NC_000067.6;43902928;43903052;plus;0
Tpp2;22019;1;NC_000067.6;43933970;44003000;plus;30
Mettl21c;433294;1;NC_000067.6;44009399;44042620;minus;6
Gm8251;102636082;1;NC_000067.6;44055869;44082447;minus;2
Tex30;75623;1;NC_000067.6;44086613;44102491;minus;9
Poglut2;72050;1;NC_000067.6;44106546;44118880;minus;10
Bivm;246229;1;NC_000067.6;44118957;44144771;plus;13
Ercc5;22592;1;NC_000067.6;44146948;44181260;plus;15
Mettl21e;403183;1;NC_000067.6;44204070;44218931;minus;5
Gm15833;100534373;1;NC_000067.6;44211725;44213629;plus;0
Gm5700;435619;1;NC_000067.6;44330051;44331038;minus;0
Gm28893;105243917;1;NC_000067.6;44392713;44394451;plus;3
Txn-ps1;22167;1;NC_000067.6;44463868;44464293;minus;0
Gm39635;105243918;1;NC_000067.6;44522564;44551457;minus;4
Gulp1;70676;1;NC_000067.6;44551380;44796838;plus;14
Gm16102;100417474;1;NC_000067.6;44643792;44644898;plus;0
4930521E06Rik;75066;1;NC_000067.6;44739675;44744949;minus;3
Gm3489;100041738;1;NC_000067.6;44810413;44839698;plus;0
Gm19480;100502972;1;NC_000067.6;44873486;44877400;minus;0
Gm3496;100041752;1;NC_000067.6;44924163;44938607;minus;0
Gm5268;383640;1;NC_000067.6;45178067;45179006;plus;0
Col3a1;12825;1;NC_000067.6;45311538;45349706;plus;51
Col5a2;12832;1;NC_000067.6;45374331;45503282;minus;54
Gm8296;666799;1;NC_000067.6;45513333;45514114;minus;0
Gm7063;631429;1;NC_000067.6;45519607;45520839;minus;0
Gm8304;666814;1;NC_000067.6;45602027;45602789;plus;0
Gm39637;105243920;1;NC_000067.6;45684793;45734129;minus;6
Gm23216;115487596;1;NC_000067.6;45685456;45685562;minus;1
Gm51621;115487087;1;NC_000067.6;45746506;45765106;minus;2
Gm23974;115487651;1;NC_000067.6;45746895;45747025;plus;1
Gm8307;666819;1;NC_000067.6;45768511;45769483;plus;0
Wdr75;73674;1;NC_000067.6;45795153;45823638;plus;22
Gm30900;102632958;1;NC_000067.6;45826151;45829897;minus;2
Gm5526;433297;1;NC_000067.6;45857188;45857741;minus;0
Gm5269;108167828;1;NC_000067.6;45888249;45890376;minus;0
Gm18303;100416885;1;NC_000067.6;45905623;45906798;plus;0
Slc40a1;53945;1;NC_000067.6;45908070;45926532;minus;9
Gm9496;670603;1;NC_000067.6;45971182;45976975;plus;0
Rpl23a-ps1;227054;1;NC_000067.6;45981531;45982067;plus;0
Gm3852;100042453;1;NC_000067.6;46010235;46012263;minus;0
Stk-ps2;212225;1;NC_000067.6;46020415;46030437;minus;4
Gm18849;100417825;1;NC_000067.6;46056310;46058986;plus;0
Dnah7b;227058;1;NC_000067.6;46066071;46373551;plus;77
Gm31046;102633144;1;NC_000067.6;46221987;46232699;minus;4
n-R5s211;115487577;1;NC_000067.6;46374197;46374315;plus;1
Gm8326;666855;1;NC_000067.6;46414418;46417023;plus;0
Dnah7c;100101919;1;NC_000067.6;46425428;46807477;plus;67
Slc39a10;227059;1;NC_000067.6;46807544;46925776;minus;15
Gm39638;105243921;1;NC_000067.6;47251863;47288077;plus;4
Gm4852;227061;1;NC_000067.6;47365002;47366477;minus;0
Gm39639;105243922;1;NC_000067.6;47433524;47461160;plus;3
Mir6350;102466969;1;NC_000067.6;47467021;47467125;minus;1
Gm18117;100416447;1;NC_000067.6;47479511;47480198;plus;0
Gm8337;666869;1;NC_000067.6;47657627;47659711;plus;0
Gm19206;100418427;1;NC_000067.6;47915136;47915837;minus;0
Gm5974;546734;1;NC_000067.6;48313667;48314869;minus;0
Gm23240;115487668;1;NC_000067.6;48462173;48462293;minus;0
Gm8354;666903;1;NC_000067.6;48730639;48733097;minus;0
Gm19124;100418296;1;NC_000067.6;48783663;48784593;plus;0
Gm8357;666909;1;NC_000067.6;48881695;48882925;plus;0
Gm8367;666924;1;NC_000067.6;49236223;49237008;plus;0
C230029F24Rik;442837;1;NC_000067.6;49244616;49340431;plus;5
Gm6757;627430;1;NC_000067.6;49398784;49400799;minus;0
Gm3605;100041981;1;NC_000067.6;49498553;49498983;plus;0
Gm8384;666962;1;NC_000067.6;50056782;50058487;plus;0
Gm8391;666970;1;NC_000067.6;50177569;50178291;minus;0
Gm39640;105243923;1;NC_000067.6;50297902;50322048;minus;3
Gm20118;102633655;1;NC_000067.6;50533030;50533191;plus;0
Gm28321;102633780;1;NC_000067.6;50812475;50817701;plus;2
Tmeff2;56363;1;NC_000067.6;50900683;51187270;plus;13
9330175M20Rik;442821;1;NC_000067.6;51218386;51333779;minus;5
Cavin2;20324;1;NC_000067.6;51289126;51302960;plus;2
Gm5253;383504;1;NC_000067.6;51317531;51318552;minus;0
Nabp1;109019;1;NC_000067.6;51464968;51478475;minus;8
Gm17767;100045066;1;NC_000067.6;51509505;51596718;minus;4
Gm31636;102633934;1;NC_000067.6;51622474;51645946;plus;4
Myo1b;17912;1;NC_000067.6;51749758;51916063;minus;34
Gm33795;102636835;1;NC_000067.6;51916162;51919988;plus;3
Gm8419;667010;1;NC_000067.6;51938254;51938665;minus;0
Gm8420;667014;1;NC_000067.6;51940674;51941299;minus;0
Stat4;20849;1;NC_000067.6;51987106;52107189;plus;26
Gm3940;100042634;1;NC_000067.6;52090584;52091072;minus;0
Gm31812;102634160;1;NC_000067.6;52107175;52113890;minus;3
Stat1;20846;1;NC_000067.6;52119438;52161865;plus;26
Gm18301;100416883;1;NC_000067.6;52134443;52135338;minus;0
Gls;14660;1;NC_000067.6;52163449;52235009;minus;22
Gm31867;102634235;1;NC_000067.6;52249320;52258151;minus;3
Gm5975;546735;1;NC_000067.6;52287721;52289095;minus;0
Gm31955;102634354;1;NC_000067.6;52305615;52368005;plus;4
Gm23460;115487589;1;NC_000067.6;52444436;52444544;minus;1
Nab1;17936;1;NC_000067.6;52455849;52500712;minus;8
Gm5976;546736;1;NC_000067.6;52503029;52504246;minus;0
Gm553;227091;1;NC_000067.6;52504495;52520703;plus;6
Rps27a-ps1;100042094;1;NC_000067.6;52522221;52522731;plus;0
Nemp2;227094;1;NC_000067.6;52568535;52651919;plus;12
Gm28178;102634661;1;NC_000067.6;52570014;52580292;minus;6
Gm5527;433305;1;NC_000067.6;52584222;52585159;plus;0
Mfsd6;98682;1;NC_000067.6;52656286;52727358;minus;8
Inpp1;16329;1;NC_000067.6;52785425;52817688;minus;8
Hibch;227095;1;NC_000067.6;52845038;52920986;plus;14
Gm16107;100418317;1;NC_000067.6;52873143;52874165;minus;0
1700019D03Rik;67080;1;NC_000067.6;52922324;52992657;minus;10
Mstn;17700;1;NC_000067.6;53061640;53068079;plus;3
Gm24349;115485814;1;NC_000067.6;53100050;53100149;plus;0
1700019A02Rik;69397;1;NC_000067.6;53158573;53187764;minus;10
Pms1;227099;1;NC_000067.6;53189187;53297031;minus;16
Ormdl1;227102;1;NC_000067.6;53297095;53310245;plus;4
Osgepl1;72085;1;NC_000067.6;53313356;53326343;plus;9
Gm18800;100417745;1;NC_000067.6;53326181;53332724;minus;0
Asnsd1;70396;1;NC_000067.6;53344617;53352752;minus;6
Asdurf;110599589;1;NC_000067.6;53348329;53352752;minus;4
Gm6801;627866;1;NC_000067.6;53390414;53392784;plus;0
Dnah7a;627872;1;NC_000067.6;53396995;53707301;minus;66
Gm32311;102634815;1;NC_000067.6;53700326;53760945;plus;5
Stk17b;98267;1;NC_000067.6;53755512;53785237;minus;8
Hecw2;329152;1;NC_000067.6;53806872;54195034;minus;33
Mir7681;102465783;1;NC_000067.6;53849424;53849495;plus;1
Gm24251;115487670;1;NC_000067.6;53886828;53886941;minus;0
Gm51622;115487088;1;NC_000067.6;54242556;54250613;minus;3
Gm25829;115487701;1;NC_000067.6;54249102;54249208;minus;1
Ccdc150;78016;1;NC_000067.6;54250661;54368727;plus;32
Gtf3c3;98488;1;NC_000067.6;54395877;54439026;minus;18
Gm34066;102637189;1;NC_000067.6;54448330;54456948;minus;7
Gm34066;102637189;1;NC_000067.6;54442697;54447094;minus;7
Pgap1;241062;1;NC_000067.6;54473000;54557684;minus;27
Gm51623;115487089;1;NC_000067.6;54519093;54539962;plus;4
Gm19637;100503327;1;NC_000067.6;54566525;54567300;plus;0
Ankrd44;329154;1;NC_000067.6;54645340;54928983;minus;30
4930444A19Rik;73980;1;NC_000067.6;54681551;54766354;plus;6
Sf3b1;81898;1;NC_000067.6;54985169;55027501;minus;25
Coq10b;67876;1;NC_000067.6;55052770;55072702;plus;5
Gm17971;100416214;1;NC_000067.6;55066253;55067108;plus;0
Hspd1;15510;1;NC_000067.6;55077833;55088243;minus;13
Hspe1;15528;1;NC_000067.6;55088148;55091317;plus;4
Gm5147;381258;1;NC_000067.6;55120056;55120892;minus;0
Gm16581;100417585;1;NC_000067.6;55127293;55128291;plus;0
Mob4;19070;1;NC_000067.6;55131245;55154899;plus;8
Gm6822;627998;1;NC_000067.6;55160643;55161096;minus;0
Rftn2;74013;1;NC_000067.6;55170159;55227063;minus;11
Gm51743;115487356;1;NC_000067.6;55201979;55211156;plus;4
Gm10561;628004;1;NC_000067.6;55226323;55235624;plus;5
Mars2;212679;1;NC_000067.6;55237177;55240058;plus;1
Boll;75388;1;NC_000067.6;55243566;55363789;minus;13
Gm8292;666793;1;NC_000067.6;55335388;55335878;plus;0
Gm29138;101055993;1;NC_000067.6;55370013;55370327;minus;0
Gm8531;667237;1;NC_000067.6;55381184;55405588;minus;0
Plcl1;227120;1;NC_000067.6;55405946;55754285;plus;6
Gm6644;626009;1;NC_000067.6;55443695;55445063;minus;1
Gm39642;105243926;1;NC_000067.6;55502042;55512761;minus;4
Gm32949;102635670;1;NC_000067.6;55888682;55917219;plus;2
9130227L01Rik;329159;1;NC_000067.6;55931241;55972098;plus;6
1700003I22Rik;69356;1;NC_000067.6;56018978;56020203;plus;2
LOC109279972;109279972;1;NC_000067.6;56286330;56287543;plus;0
Hsfy2;71066;1;NC_000067.6;56636044;56637451;minus;1
Satb2;212712;1;NC_000067.6;56793981;56981190;minus;15
Gm51624;115487090;1;NC_000067.6;56885397;56894214;plus;3
9130024F11Rik;329160;1;NC_000067.6;56971469;56975196;plus;1
Gm38484;102636041;1;NC_000067.6;57002504;57042519;plus;5
1700126A01Rik;115487091;1;NC_000067.6;57127273;57129400;plus;2
BC055402;407809;1;NC_000067.6;57200645;57214996;minus;7
Gm5254;383509;1;NC_000067.6;57291169;57292499;minus;0
As021;106707176;1;NC_000067.6;57329918;57330730;plus;0
4930558J18Rik;75323;1;NC_000067.6;57359222;57377544;minus;4
1700066M21Rik;73467;1;NC_000067.6;57377596;57385428;plus;3
Tyw5;68736;1;NC_000067.6;57388235;57406674;minus;9
Maip1;68115;1;NC_000067.6;57406266;57417953;plus;5
Gm22371;115485777;1;NC_000067.6;57422244;57422373;minus;1
Gm8581;667339;1;NC_000067.6;57518526;57519368;minus;0
Gm17929;100416126;1;NC_000067.6;57561298;57561850;minus;0
LOC115487664;115487664;1;NC_000067.6;57582931;57583072;minus;1
Spats2l;67198;1;NC_000067.6;57774102;57948398;plus;16
LOC115487684;115487684;1;NC_000067.6;57865739;57865840;plus;1
Kctd18;51960;1;NC_000067.6;57955101;57970141;minus;9
Sgo2a;68549;1;NC_000067.6;57985340;58026277;plus;10
Aox1;11761;1;NC_000067.6;58029809;58106410;plus;36
Aox3;71724;1;NC_000067.6;58113135;58202221;plus;37
Gm39643;105243928;1;NC_000067.6;58116806;58140329;minus;4
Gm24548;115485819;1;NC_000067.6;58154981;58155088;minus;0
Aox4;71872;1;NC_000067.6;58210397;58268600;plus;36
Aox2;213043;1;NC_000067.6;58278326;58379264;plus;36
Gm15759;102636191;1;NC_000067.6;58289415;58315655;minus;3
Gm39644;105243929;1;NC_000067.6;58366418;58392543;minus;3
Gm6860;628262;1;NC_000067.6;58388767;58388990;minus;0
Bzw1;66882;1;NC_000067.6;58392898;58407354;plus;13
Clk1;12747;1;NC_000067.6;58411988;58424088;minus;13
Ppil3;70225;1;NC_000067.6;58430993;58445591;minus;8
Nif3l1;65102;1;NC_000067.6;58445151;58462276;plus;7
Orc2;18393;1;NC_000067.6;58462771;58505113;minus;18
Gm23966;115487580;1;NC_000067.6;58466515;58466621;minus;1
Gm15834;100504455;1;NC_000067.6;58505115;58543920;plus;7
Fam126b;213056;1;NC_000067.6;58522806;58586333;minus;15
Ndufb3;66495;1;NC_000067.6;58586397;58595964;plus;3
Gm29389;108167832;1;NC_000067.6;58625214;58628122;minus;0
Gm18802;100417747;1;NC_000067.6;58636760;58637347;plus;0
Cbx3-ps7;100504483;1;NC_000067.6;58646593;58648317;plus;0
Gm20257;100504501;1;NC_000067.6;58652641;58655831;plus;2
Flacc1;108812;1;NC_000067.6;58656926;58696008;minus;18
Cflar;12633;1;NC_000067.6;58711311;58758884;plus;16
Gm39646;105243931;1;NC_000067.6;58767583;58791874;minus;3
Casp8;12370;1;NC_000067.6;58795233;58847503;plus;11
Gm28802;101056017;1;NC_000067.6;58849791;58896698;minus;14
Trak2;70827;1;NC_000067.6;58900449;58974345;minus;17
Stradb;227154;1;NC_000067.6;58973522;58995122;plus;12
C2cd6;73463;1;NC_000067.6;58997116;59095023;minus;22
Gm29018;105243932;1;NC_000067.6;59035934;59037900;plus;3
Gm25502;115485774;1;NC_000067.6;59070988;59071118;plus;1
Tmem237;381259;1;NC_000067.6;59100584;59120422;minus;16
Mpp4;227157;1;NC_000067.6;59120935;59163389;minus;24
Gm19125;100418297;1;NC_000067.6;59155607;59156957;plus;0
Als2;74018;1;NC_000067.6;59162756;59237231;minus;35
Gm33667;102636662;1;NC_000067.6;59237392;59239022;plus;2
Cdk15;271697;1;NC_000067.6;59256861;59352497;plus;15
LOC110120428;110120428;1;NC_000067.6;59333923;59335433;plus;0
LOC109279966;109279966;1;NC_000067.6;59340862;59342046;plus;0
Gm51625;115487092;1;NC_000067.6;59350847;59368398;minus;3
Gm33724;102636732;1;NC_000067.6;59393246;59418927;minus;5
Gm33774;102636802;1;NC_000067.6;59455328;59458627;minus;3
Fzd7;14369;1;NC_000067.6;59482147;59486955;plus;1
Gm973;381260;1;NC_000067.6;59516264;59636417;plus;26
Gm28411;102636957;1;NC_000067.6;59532995;59551204;minus;7
Gm39648;105243934;1;NC_000067.6;59586398;59596192;minus;4
Gm33833;102636883;1;NC_000067.6;59612860;59619912;minus;3
Sumo1;22218;1;NC_000067.6;59639434;59670834;minus;5
Nop58;55989;1;NC_000067.6;59684961;59711510;plus;16
Snord70;100217459;1;NC_000067.6;59691958;59692010;plus;1
LOC115485825;115485825;1;NC_000067.6;59692509;59692592;plus;1
Gm26287;115487683;1;NC_000067.6;59704258;59704338;plus;1
Snord11;100217421;1;NC_000067.6;59704808;59704870;plus;1
Bmpr2;12168;1;NC_000067.6;59764279;59878081;plus;13
Fam117b;72750;1;NC_000067.6;59913006;59985348;plus;8
Gm18829;100417792;1;NC_000067.6;59950406;59952464;minus;0
Ica1l;70375;1;NC_000067.6;59985796;60043481;minus;15
Wdr12;57750;1;NC_000067.6;60071361;60098500;minus;15
Carf;241066;1;NC_000067.6;60098221;60153953;plus;18
Gm15464;100504573;1;NC_000067.6;60117206;60117738;plus;0
Nbeal1;269198;1;NC_000067.6;60178740;60338328;plus;61
Gm29332;112841591;1;NC_000067.6;60267388;60267663;minus;0
Cyp20a1;77951;1;NC_000067.6;60343300;60388060;plus;13
Abi2;329165;1;NC_000067.6;60405768;60481945;plus;12
Raph1;77300;1;NC_000067.6;60471180;60567074;minus;19
Gm11575;102637269;1;NC_000067.6;60522654;60523086;minus;0
Gm11578;100042533;1;NC_000067.6;60591420;60593903;minus;2
Gm38388;105243936;1;NC_000067.6;60594002;60599470;minus;3
Gm51626;115487093;1;NC_000067.6;60596267;60607059;plus;2
Eif4a-ps4;13674;1;NC_000067.6;60703918;60705695;plus;0
Cd28;12487;1;NC_000067.6;60746388;60773359;plus;4
2310016D23Rik;76443;1;NC_000067.6;60778461;60803769;plus;3
Gm11609;100416674;1;NC_000067.6;60792505;60793093;plus;0
Gm11581;667555;1;NC_000067.6;60808921;60810437;plus;0
Gm38137;105243938;1;NC_000067.6;60860958;60894365;plus;8
Gm39650;105243937;1;NC_000067.6;60887089;60887534;plus;2
Rpl18-ps1;667100;1;NC_000067.6;60900862;60901464;plus;0
Ctla4;12477;1;NC_000067.6;60909025;60915832;plus;4
Gm34649;102637969;1;NC_000067.6;60921232;60945017;plus;12
Gm11582;100043049;1;NC_000067.6;60947954;60949122;minus;0
Icos;54167;1;NC_000067.6;60960773;61000322;plus;11
Rpl17-ps1;433313;1;NC_000067.6;61075639;61076257;plus;0
LOC110120429;110120429;1;NC_000067.6;61202202;61204582;plus;0
LOC105243939;105243939;1;NC_000067.6;61306981;61355557;plus;5
9530026F06Rik;77341;1;NC_000067.6;61378432;61395904;plus;5
Pard3b;72823;1;NC_000067.6;61638667;62642284;plus;25
Pard3bos1;74661;1;NC_000067.6;61771954;61865220;minus;4
Pard3bos2;105243940;1;NC_000067.6;62131109;62136109;minus;3
Gm34881;102638280;1;NC_000067.6;62513381;62526071;minus;3
Gm11599;108167598;1;NC_000067.6;62652861;62661719;plus;0
Nrp2;18187;1;NC_000067.6;62703317;62818692;plus;18
